time_ms,current_nA
13585.9258182,0.30093329454
13585.9352882,0.300936703763
13585.9447583,0.300940112986
13585.9542284,0.300943522208
13585.9636984,0.300946931431
13585.9731685,0.300950340654
13585.9826385,0.300953749876
13585.9921086,0.300957159099
13586.0015787,0.300960568322
13586.0160069,0.300965762474
13586.0304351,0.300970956625
13586.0448633,0.300976150777
13586.0592915,0.300981344929
13586.0737197,0.300986539081
13586.0881479,0.300991733233
13586.1025761,0.300996927384
13586.1170043,0.301002121536
13586.1314325,0.301007315688
13586.1458607,0.30101250984
13586.1602889,0.301017703991
13586.1747171,0.301022898143
13586.1891453,0.301028092295
13586.2035735,0.301033286447
13586.2180017,0.301038480599
13586.2324299,0.30104367475
13586.2468581,0.301048868902
13586.2612863,0.301054063054
13586.2757145,0.301059257206
13586.2901427,0.301064451358
13586.3045709,0.301069645509
13586.3189991,0.301074839661
13586.3334273,0.301080033813
13586.3478555,0.301085227965
13586.3622837,0.301090422116
13586.3767119,0.301095616268
13586.3911401,0.30110081042
13586.4055683,0.301106004572
13586.4199965,0.301111198724
13586.4344247,0.301116392875
13586.4488529,0.301121587027
13586.4632811,0.301126781179
13586.4777093,0.301131975331
13586.4921375,0.301137169483
13586.5065657,0.301142363634
13586.5209939,0.301147557786
13586.535422,0.301152751938
13586.5498502,0.30115794609
13586.5642784,0.301163140241
13586.5787066,0.301168334393
13586.5931348,0.301173528545
