time_ms,current_nA
5283.16,0.09
5287.29,0.09
5291.41,0.09
5295.53,0.09
5299.66,0.09
5303.78,0.09
5307.9,0.09
5312.03,0.09
5316.15,0.09
5320.27,0.09
5324.4,0.09
5328.52,0.09
5332.64,0.09
5336.77,0.09
5340.89,0.09
5345.01,0.09
5349.14,0.09
5353.26,0.09
5357.38,0.09
5361.51,0.09
5365.63,0.09
5369.75,0.09
5373.88,0.09
5378,0.09
5382.12,0.09
5386.25,0.09
5390.37,0.09
5394.49,0.09
5398.62,0.09
5402.74,0.09
5406.86,0.09
5413.85,0.09
5420.84,0.09
5427.83,0.09
5434.82,0.09
5441.81,0.09
5448.8,0.09
5455.79,0.09
5462.78,0.09
5469.77,0.09
5476.76,0.09
5483.75,0.09
5490.74,0.09
5497.73,0.09
5504.72,0.09
5511.71,0.09
5518.7,0.09
5525.69,0.09
5532.68,0.09
5539.67,0.09
5546.66,0.09
5553.65,0.09
5560.64,0.09
5567.63,0.09
5574.62,0.09
5581.61,0.09
5588.59,0.09
5595.58,0.09
5602.57,0.09
5609.56,0.09
5616.55,0.09
5623.54,0.09
5630.53,0.09
5637.52,0.09
5644.51,0.09
5651.5,0.09
5658.49,0.09
5665.48,0.09
5672.47,0.09
5679.46,0.09
5686.45,0.09
5693.44,0.09
5700.43,0.09
5703.21,0.09
5705.98,0.09
5713.31,0.09
5720.64,0.09
5732.66,0.09
5744.67,0.09
5756.69,0.09
5768.71,0.09
5780.73,0.09
5800.32,0.09
5819.92,0.09
5839.51,0.09
5880.88,0.09
5922.26,0.09
6005.34,0.09
6088.43,0.09
6171.51,0.09
6203.05,0.09
6234.59,0.09
6282.1,0.09
6329.62,0.09
6377.13,0.09
6424.65,0.09
6472.16,0.09
6519.68,0.09
6567.19,0.09
6614.71,0.09
6662.22,0.09
6709.73,0.09
6757.25,0.09
6804.76,0.09
6852.28,0.09
6899.79,0.09
6911.67,0.09
6923.55,0.09
6942.05,0.09
6960.56,0.09
6979.06,0.09
6997.56,0.09
7016.06,0.09
7034.56,0.09
7053.06,0.09
7071.57,0.09
7076.19,0.09
7080.82,0.09
7085.44,0.09
7090.07,0.09
7094.69,0.09
7099.32,0.09
7103.94,0.09
7108.57,0.09
7113.19,0.09
7117.82,0.09
7122.45,0.09
7127.07,0.09
7131.7,0.09
7136.32,0.09
7140.95,0.09
7145.57,0.09
7150.2,0.09
7154.82,0.09
7159.45,0.09
7164.07,0.09
7168.7,0.09
7173.33,0.09
7177.95,0.09
7185.53,0.09
7193.1,0.09
7200.68,0.09
7208.26,0.09
7215.83,0.09
7223.41,0.09
7230.98,0.09
7238.56,0.09
7246.14,0.09
7253.71,0.09
7261.29,0.09
7268.86,0.09
7276.44,0.09
7284.02,0.09
7291.59,0.09
7299.17,0.09
7306.75,0.09
7314.32,0.09
7321.9,0.09
7329.47,0.09
7337.05,0.09
7344.63,0.09
7352.2,0.09
7366.27,0.09
7380.34,0.09
7394.41,0.09
7408.48,0.09
7422.55,0.09
7436.62,0.09
7450.69,0.09
7464.76,0.09
7478.83,0.09
7492.9,0.09
7506.97,0.09
7510.48,0.09
7514,0.09
7517.52,0.09
7523.41,0.09
7529.31,0.09
7535.2,0.09
7541.09,0.09
7543.34,0.09
7545.58,0.09
7549.05,0.09
7554.5,0.09
7559.96,0.09
7565.42,0.09
7568.3,0.09
7571.18,0.09
7574.06,0.09
7580.42,0.09
7593.96,0.09
7607.5,0.09
7621.04,0.09
7634.58,0.09
7648.12,0.09
7661.66,0.09
7675.2,0.09
7697.91,0.09
7720.63,0.09
7743.34,0.09
7766.06,0.09
7788.77,0.09
7811.49,0.09
7834.2,0.09
7856.92,0.09
7879.63,0.09
7902.35,0.09
7925.06,0.09
7970.53,0.09
8016,0.09
8061.47,0.09
8106.94,0.09
8118.31,0.09
8129.68,0.09
8141.05,0.09
8152.41,0.09
8163.78,0.09
8175.15,0.09
8186.52,0.09
8197.88,0.09
8209.25,0.09
8220.62,0.09
8231.99,0.09
8243.35,0.09
8254.72,0.09
8266.09,0.09
8277.46,0.09
8296.56,0.09
8315.66,0.09
8334.77,0.09
8353.87,0.09
8372.97,0.09
8392.08,0.09
8411.18,0.09
8430.28,0.09
8449.39,0.09
8468.49,0.09
8500.53,0.09
8532.58,0.09
8564.62,0.09
8596.67,0.09
8628.71,0.09
8660.76,0.09
8692.8,0.09
8724.85,0.09
8756.89,0.09
8788.93,0.09
8820.98,0.09
8853.02,0.09
8885.07,0.09
8917.11,0.09
8949.16,0.09
8981.2,0.09
9013.24,0.09
9045.29,0.09
9077.33,0.09
9109.38,0.09
9141.42,0.09
9149.43,0.09
9157.44,0.09
9170.27,0.09
9183.1,0.09
9195.92,0.09
9208.75,0.09
9221.57,0.09
9234.4,0.09
9247.22,0.09
9260.05,0.09
9272.88,0.09
9285.7,0.09
9298.53,0.09
9301.73,0.09
9304.94,0.09
9308.15,0.09
9311.35,0.09
9314.56,0.09
9319.38,0.09
9324.21,0.09
9329.03,0.09
9333.86,0.09
9338.68,0.09
9343.51,0.09
9348.33,0.09
9353.16,0.09
9357.98,0.09
9362.81,0.09
9367.63,0.09
9372.46,0.09
9377.28,0.09
9382.11,0.09
9386.93,0.09
9391.76,0.09
9396.58,0.09
9401.41,0.09
9406.23,0.09
9411.05,0.09
9415.88,0.09
9420.7,0.09
9425.53,0.09
9430.35,0.09
9435.18,0.09
9440,0.09
9444.83,0.09
9449.65,0.09
9454.48,0.09
9459.3,0.09
9464.13,0.09
9468.95,0.09
9473.78,0.09
9478.6,0.09
9483.43,0.09
9488.25,0.09
9493.08,0.09
9497.9,0.09
9502.72,0.09
9507.55,0.09
9512.37,0.09
9517.2,0.09
9522.02,0.09
9526.85,0.09
9531.67,0.09
9536.5,0.09
9541.32,0.09
9546.15,0.09
9550.97,0.09
9555.8,0.09
9560.62,0.09
9565.45,0.09
9570.27,0.09
9575.1,0.09
9579.92,0.09
9584.75,0.09
9589.57,0.09
9594.39,0.09
9599.22,0.09
9604.04,0.09
9608.87,0.09
9613.69,0.09
9618.52,0.09
9623.34,0.09
9628.17,0.09
9632.99,0.09
9637.82,0.09
9642.64,0.09
9647.47,0.09
9652.29,0.09
9657.12,0.09
9661.94,0.09
9666.77,0.09
9671.59,0.09
9676.42,0.09
9681.24,0.09
9686.06,0.09
9690.89,0.09
9695.71,0.09
9700.54,0.09
9705.36,0.09
9710.19,0.09
9715.01,0.09
9719.84,0.09
9724.66,0.09
9729.49,0.09
9734.31,0.09
9739.14,0.09
9743.96,0.09
9748.79,0.09
9753.61,0.09
9758.44,0.09
9763.26,0.09
9768.09,0.09
9772.91,0.09
9777.73,0.09
9782.56,0.09
9787.38,0.09
9792.21,0.09
9797.03,0.09
9801.86,0.09
9806.68,0.09
9811.51,0.09
9816.33,0.09
9821.16,0.09
9825.98,0.09
9830.81,0.09
9835.63,0.09
9840.46,0.09
9845.28,0.09
9850.11,0.09
9854.93,0.09
9859.75,0.09
9864.58,0.09
9869.4,0.09
9874.23,0.09
9879.05,0.09
