time_ms,voltage_mv
13755.7128786,-57.619823848
13755.8517767,-57.5915099078
13755.9906749,-57.5631213684
13756.1295731,-57.5346610542
13756.2684712,-57.5061317346
13756.4073694,-57.4775361253
13756.5462676,-57.4488768888
13756.7661851,-57.4033769083
13756.9861027,-57.3577340191
13757.2060202,-57.3119580363
13757.5703194,-57.2358611113
13757.9346185,-57.159466039
13758.2989177,-57.0828120252
13758.8702308,-56.9621645885
13759.4415439,-56.8411035066
13760.0128571,-56.7197504792
13760.5841702,-56.5982166985
13761.4414216,-56.4157292991
13762.2986731,-56.2333586949
13763.1559245,-56.0513544408
13764.0131759,-55.8699325549
13764.8704274,-55.6892596111
13765.7276788,-55.5094676721
13766.5849303,-55.3306668289
13767.4421817,-55.1528882843
13768.2994331,-54.9761918868
13769.1566846,-54.8005129346
13770.013936,-54.6259366615
13770.8711875,-54.4521437943
13771.7284389,-54.2795015214
13772.5856903,-54.1074327952
13773.4429418,-53.9358730285
13774.3001932,-53.7642283354
13775.1574447,-53.5929062363
13776.0146961,-53.4194013697
13776.8719475,-53.2485005997
13777.729199,-53.0660002704
13778.5864504,-52.879493046
13779.4437019,-52.698965078
13780.3009533,-52.5041903277
13780.5152662,-52.4582713731
13780.729579,-52.4133480844
13780.9438919,-52.366670555
13781.1582047,-52.3181212707
13781.4812412,-52.2437520159
13781.8042776,-52.1655902648
13782.127314,-52.0844842504
13782.4503505,-51.9964785456
13782.7733869,-51.9056437099
13783.0964233,-51.807350133
13783.4194598,-51.7142253514
13783.7424962,-51.5916212071
13784.0655326,-51.4736861231
13784.1462917,-51.4406173972
13784.2270508,-51.4023571279
13784.3078099,-51.3619135218
13784.446694,-51.2891693742
13784.585578,-51.2038298121
13784.724462,-51.108834578
13784.8633461,-50.9904336582
13785.0022301,-50.8302500345
13785.1411141,-50.6110903292
13785.1758351,-50.5405212016
13785.2105561,-50.455900046
13785.229066,-50.4040829768
13785.2475759,-50.3463631716
13785.2806274,-50.2231040357
13785.3136789,-50.0643259803
13785.3219418,-50.018368073
13785.3302047,-49.968947369
13785.3442064,-49.8752422415
13785.3613608,-49.7395236551
13785.3785153,-49.5731482629
13785.3956697,-49.362037424
13785.4128241,-49.0814777151
13785.4299786,-48.6888577724
13785.4372678,-48.4743265371
13785.4445571,-48.2201860919
13785.4518464,-47.9173282236
13785.4591356,-47.5566955261
13785.4664249,-47.1304202816
13785.4737141,-46.6329559055
13785.4810034,-46.0619178252
13785.4882927,-45.4186286833
13785.4955819,-44.7083129202
13785.5028712,-43.9396458402
13785.5101604,-43.1232755772
13785.5174497,-42.2694210008
13785.5247389,-41.3853387176
13785.5320282,-40.473739021
13785.5393175,-39.532819553
13785.5540853,-37.5165147004
13785.5688531,-35.3390316435
13785.5836209,-33.028193966
13785.5983887,-30.6860873808
13785.6131565,-28.433080303
13785.6279243,-26.3573873167
13785.6426921,-24.4729981052
13785.6574599,-22.7399434725
13785.6722277,-21.0936371409
13785.6869955,-19.4656296378
13785.7017633,-17.7842379582
13785.7253585,-14.7968757764
13785.7489537,-10.97429818
13785.7548525,-9.8294845359
13785.7607513,-8.5774533712
13785.772085,-5.82553896929
13785.7894166,-0.4372933699
13785.8067482,6.4047851392
13785.8166289,10.5848645613
13785.8265095,14.3470297564
13785.8363901,17.2324395665
13785.8462707,19.2313576734
13785.8561513,20.5607407516
13785.8660319,21.4081077104
13785.8759126,21.8995615517
13785.8857932,22.1304610538
13785.8956738,22.1769871732
13785.9055544,22.0976644123
13785.920642,21.8231443338
13785.9357296,21.4258757664
13785.9508172,20.9677773082
13785.9659048,20.4668622006
13785.9809925,19.937032471
13785.9960801,19.3929436742
13786.0111677,18.8446865419
13786.0262553,18.3003887102
13786.0413429,17.7651356075
13786.0564305,17.239032279
13786.0715181,16.7178577343
13786.0866057,16.1954630444
13786.1016933,15.6664927992
13786.116781,15.1276769846
13786.1318686,14.576519927
13786.1469562,14.0119161421
13786.1620438,13.4342138725
13786.1771314,12.8450549575
13786.1867563,12.4645357159
13786.1963813,12.0809108569
13786.2060062,11.6939408042
13786.2156311,11.3028305153
13786.2252561,10.9064488897
13786.234881,10.5036488703
13786.2445059,10.0935469646
13786.2541309,9.67567336216
13786.2637558,9.25000000894
13786.2733807,8.81682926774
13786.2830057,8.37674389523
13786.2926306,7.93045697272
13786.3022555,7.47867988671
13786.3118805,7.02201798541
13786.3215054,6.56091381717
13786.3311303,6.09564644797
13786.3407553,5.62637510182
13786.3503802,5.15320267528
13786.3600051,4.67623403129
13786.3696301,4.19561216423
13786.379255,3.71153202184
13786.3888799,3.22420893694
13786.3985049,2.73387791392
13786.4081298,2.24076520772
13786.4177547,1.74507302378
13786.4273797,1.24697677088
13786.4370046,0.746632324447
13786.4466295,0.244190120491
13786.4562545,-0.260187375146
13786.4658794,-0.766308010518
13786.4755043,-1.27393504571
13786.4851293,-1.78277745698
13786.4947542,-2.29248685528
13786.5043791,-2.80266096168
13786.5140041,-3.31285200575
13786.523629,-3.82257782135
13786.5332539,-4.33133404259
13786.5428789,-4.83860625412
13786.5525038,-5.34388038907
13786.5621287,-5.84665201286
13786.5717537,-6.34643496599
13786.5813786,-6.84277601871
13786.5910035,-7.3352591258
13786.6006285,-7.82351111027
13786.6102534,-8.30720778534
13786.6198783,-8.7860598368
13786.6295033,-9.25981034611
13786.6391282,-9.72824277586
13786.6487531,-10.1911889371
13786.6583781,-10.6485299816
13786.668003,-11.100192631
13786.6826699,-11.7774837043
13786.6973368,-12.4412593995
13786.7120037,-13.0913378332
13786.7266705,-13.7279001424
13786.7413374,-14.3513288307
13786.7560043,-14.9620808845
13786.7706712,-15.5607135447
13786.7853381,-16.1478943282
13786.800005,-16.7243486927
13786.8146719,-17.2908079199
13786.8293387,-17.8480023994
13786.8440056,-18.3966735996
13786.8539586,-18.7645307954
13786.8639115,-19.1290482977
13786.8738644,-19.4904576779
13786.8838173,-19.8489834116
13786.8937702,-20.2048421809
13786.9037232,-20.5582409483
13786.9136761,-20.909373919
13786.923629,-21.2584161243
13786.9335819,-21.6055222919
13786.9435349,-21.9508257362
13786.9534878,-22.2944368799
13786.9692984,-22.8369981989
13786.985109,-23.375703082
13787.0009195,-23.9105628245
13787.0167301,-24.4413641978
13787.0325407,-24.9676615024
13787.0483513,-25.4887901556
13787.0641619,-26.0039055661
13787.0799725,-26.5120408901
13787.0909866,-26.8613495165
13787.1020007,-27.2064302257
13787.1130148,-27.5469584294
13787.1240289,-27.8826246729
13787.135043,-28.2131316964
13787.1460571,-28.5381933877
13787.1570712,-28.857537337
13787.1680853,-29.1709081897
13787.1790995,-29.4780692215
13787.1901136,-29.7788026508
13787.2011277,-30.0729104237
13787.2188401,-30.5315496466
13787.2365524,-30.9719942999
13787.2542648,-31.3937899318
13787.2719772,-31.7966397069
13787.2896896,-32.1803990442
13787.307402,-32.545063348
13787.3251144,-32.8907573605
13787.3371087,-33.1141997615
13787.3491031,-33.3291551547
13787.3610975,-33.5357426256
13787.3730918,-33.7340964992
13787.3850862,-33.9243639396
13787.3970806,-34.1067024681
13787.4090749,-34.281278298
13787.4210693,-34.4482662153
13787.4330637,-34.6078495854
13787.445058,-34.7602187378
13787.4570524,-34.9055687058
13787.4757872,-35.1190348071
13787.494522,-35.3166711029
13787.5132568,-35.4993270524
13787.5319916,-35.6678630635
13787.5507264,-35.8231127386
13787.5694612,-35.9658807639
13787.588196,-36.0969576317
13787.6069308,-36.2171133385
13787.6256656,-36.3270761254
13787.6444004,-36.42752483
13787.6631352,-36.5190983778
13787.68187,-36.6024057451
13787.7006048,-36.6780269228
13787.7193396,-36.7465089986
13787.7380744,-36.8083647822
13787.7568092,-36.8640759472
13787.775544,-36.9140959182
13787.7942788,-36.9588512011
13787.8130136,-36.9987430139
13787.8317484,-37.0341496671
13787.8504832,-37.0654284342
13787.869218,-37.0929167146
13787.8879528,-37.116933417
13787.9066876,-37.1377807393
13787.9254224,-37.1557455611
13787.9441572,-37.1711001443
13787.962892,-37.1841022898
13787.9816268,-37.1949962954
13788.0003616,-37.2040137633
13788.0190964,-37.2113748543
13788.031743,-37.2155132072
13788.0443896,-37.219053566
13788.0570362,-37.2220548409
13788.0696828,-37.2245737074
13788.0823294,-37.2266646772
13788.094976,-37.2283801156
13788.1076226,-37.229770279
13788.1202692,-37.230883374
13788.1329158,-37.2317656083
13788.1455624,-37.2324612302
13788.158209,-37.2330125691
13788.1708556,-37.233460082
13788.1835022,-37.2338424037
13788.1961488,-37.2341963968
13788.2087954,-37.2345572051
13788.2283293,-37.2352051625
13788.2478632,-37.2360647589
13788.2673971,-37.2372431796
13788.286931,-37.2388393502
13788.3064649,-37.2409443423
13788.3259988,-37.2436416716
13788.3455326,-37.2470077513
13788.3650665,-37.2511122898
13788.3846004,-37.2560186576
13788.4041343,-37.2617842536
13788.4236682,-37.2684608801
13788.4432021,-37.2760951187
13788.462736,-37.2847287025
13788.4822699,-37.294398876
13788.5018038,-37.3051387391
13788.5213377,-37.3169775723
13788.5408716,-37.3299411443
13788.5604055,-37.3440519978
13788.5799393,-37.3593297114
13788.5994732,-37.3757911392
13788.6190071,-37.3934506307
13788.638541,-37.4123202362
13788.6580749,-37.4324099013
13788.6776088,-37.4537276461
13788.6971427,-37.4762797226
13788.7166766,-37.5000707488
13788.7362105,-37.5251038236
13788.7557444,-37.5513806229
13788.7752783,-37.5789014979
13788.7948122,-37.6076655468
13788.814346,-37.6376706756
13788.8338799,-37.668913652
13788.8534138,-37.7013901521
13788.8729477,-37.7350947986
13788.8924816,-37.7700211931
13788.9120155,-37.8061619442
13788.9315494,-37.8435086929
13788.9510833,-37.8820521359
13788.9706172,-37.9217820477
13788.9901511,-37.9626873034
13789.009685,-38.0047559018
13789.0292189,-38.047974988
13789.0487528,-38.0923308794
13789.0682866,-38.1378091138
13789.0878205,-38.1843944509
13789.1073544,-38.2320709954
13789.1367141,-38.305745336
13789.1660738,-38.3817875944
13789.1954334,-38.4601347313
13789.2247931,-38.5407206104
13789.2541528,-38.6234761728
13789.2835124,-38.7083297814
13789.3128721,-38.7952075253
13789.3422318,-38.8840335476
13789.3715915,-38.9747303695
13789.4009511,-39.0672192027
13789.4303108,-39.1614201757
13789.4596705,-39.2572526627
13789.4890301,-39.3546356069
13789.5183898,-39.4534877908
13789.5477495,-39.5537280841
13789.5771091,-39.6552757014
13789.6064688,-39.758050656
13789.6358285,-39.8619738017
13789.6651881,-39.9669668602
13789.6945478,-40.0729527296
13789.7239075,-40.1798557756
13789.7532672,-40.2876018701
13789.7826268,-40.3961184968
13789.8119865,-40.5053349224
13789.8193264,-40.5327402583
13789.8266663,-40.5601839644
13789.8340062,-40.5876649916
13789.8461348,-40.6331539065
13789.8582633,-40.67873724
13789.8703919,-40.7244104
13789.8825204,-40.7701688575
13789.9008064,-40.8393094323
13789.9190924,-40.908618718
13789.9373784,-40.9780820182
13789.9556643,-41.0476849287
13789.9739503,-41.1174133521
13789.9922363,-41.1872535715
13790.0105223,-41.257192198
13790.0288082,-41.3272161642
13790.0470942,-41.3973129065
13790.0653802,-41.467470149
13790.0836662,-41.5376758482
13790.1019521,-41.6079182659
13790.1202381,-41.6781859923
13790.1385241,-41.748467926
13790.1568101,-41.8187532615
13790.175096,-41.8890314915
13790.193382,-41.9592924096
13790.211668,-42.0295261098
13790.229954,-42.0997229789
13790.2482399,-42.1698736939
13790.2757545,-42.2753213403
13790.303269,-42.3806145201
13790.3307835,-42.4857263204
13790.3582981,-42.5906304723
13790.3858126,-42.6953012465
13790.4133271,-42.7997143639
13790.4408417,-42.9038469403
13790.4683562,-43.0076770554
13790.4958708,-43.1111836984
13790.5233853,-43.2143469585
13790.5508998,-43.3171481053
13790.5784144,-43.4195695242
13790.6059289,-43.521594611
13790.6334434,-43.6232077139
13790.660958,-43.7243941042
13790.6884725,-43.8251399959
13790.715987,-43.9254324978
13790.7435016,-44.025259565
13790.7710161,-44.1246099664
13790.7985307,-44.2234732584
13790.8260452,-44.3218397508
13790.8535597,-44.4197004781
13790.8810743,-44.5170471689
13790.9085888,-44.6138722099
13790.9361033,-44.7101686165
13790.9636179,-44.8059300097
13790.9911324,-44.9011505907
13791.0336918,-45.0473603393
13791.0762513,-45.1922467295
13791.1188107,-45.3357956115
13791.1613702,-45.4779955337
13791.2039296,-45.618837505
13791.2464891,-45.7583148281
13791.2890485,-45.8964229936
13791.3316079,-46.0331595627
13791.3741674,-46.168524025
13791.4167268,-46.3025176663
13791.4808495,-46.5018192059
13791.5449723,-46.6980328128
13791.609095,-46.8911826928
13791.6732177,-47.0812997377
13791.7373404,-47.2684204012
13791.8014631,-47.4525858824
13791.8655858,-47.63384153
13791.9297086,-47.8122362437
13792.0295987,-48.084561457
13792.1294889,-48.3502710494
13792.2293791,-48.6095718677
13792.3292693,-48.862670238
13792.4291595,-49.1097680043
13792.5290497,-49.3510601018
13792.6289399,-49.5867333427
13792.7288301,-49.8169642043
