time_ms,voltage_mv,current_nA
13085.0259867,-38.9248855756,0.0382616940251
13085.0434691,-39.8391572432,0.0382695611109
13085.0609515,-40.7610066939,0.0382774281968
13085.078434,-41.6912449116,0.0382852952827
13085.0959164,-42.630707691,0.0382931623685
13085.1133988,-43.5802484698,0.0383010294544
13085.1308812,-44.5407249401,0.0383088965403
13085.1483636,-45.5129830966,0.0383167636261
13085.165846,-46.4978344244,0.038324630712
13085.1926424,-48.0334818759,0.0383366890932
13085.2194388,-49.6026685254,0.0383487474743
13085.2462352,-51.2067228702,0.0383608058555
13085.2730316,-52.8457193527,0.0383728642367
13085.299828,-54.5180772173,0.0383849226178
13085.3266244,-56.2201466632,0.038396980999
13085.3534208,-57.9460301791,0.0384090393802
13085.3802172,-59.6872822377,0.0384210977614
13085.4070137,-61.4326492244,0.0384331561425
13085.4338101,-63.1683879766,0.0384452145237
13085.4606065,-64.8786718694,0.0384572729049
13085.4874029,-66.546210179,0.0384693312861
13085.5141993,-68.1532779826,0.0384813896672
13085.5409957,-69.6831186139,0.0384934480484
13085.5677921,-71.1210360372,0.0385055064296
13085.5945885,-72.4555802318,0.0385175648107
13085.6213849,-73.6791578682,0.0385296231919
13085.6481813,-74.7882780344,0.0385416815731
13085.6749777,-75.7832504819,0.0385537399543
13085.7017741,-76.6675439184,0.0385657983354
13085.7285705,-77.4469664169,0.0385778567166
13085.7553669,-78.1289731385,0.0385899150978
13085.7821633,-78.7218433949,0.038601973479
13085.8089597,-79.2341153914,0.0386140318601
13085.8357561,-79.6742128848,0.0386260902413
13085.8625525,-80.050182884,0.0386381486225
13085.8893489,-80.3695370213,0.0386502070036
13085.9161453,-80.6391703265,0.0386622653848
13085.9429417,-80.8653380082,0.038674323766
13085.9697381,-81.0536645014,0.0386863821472
13085.9965345,-81.2091732996,0.0386984405283
13086.0233309,-81.3363285239,0.0387104989095
13086.0501273,-81.4390801395,0.0387225572907
13086.0769237,-81.5209074207,0.0387346156719
13086.1037201,-81.5848598945,0.038746674053
13086.1305165,-81.6335962755,0.0387587324342
13086.1573129,-81.6694214921,0.0387707908154
13086.1841093,-81.6943215254,0.0387828491965
13086.2109057,-81.7099959195,0.0387949075777
13086.2377021,-81.7178882315,0.0388069659589
13086.2644985,-81.71921511,0.0388190243401
13086.2912949,-81.7149924092,0.0388310827212
13086.3180913,-81.7060618631,0.0388431411024
13086.3448877,-81.6931151627,0.0388551994836
13086.3716841,-81.6767163599,0.0388672578648
13086.3984805,-81.6573225641,0.0388793162459
13086.4252769,-81.6353026456,0.0388913746271
13086.4520734,-81.6109537477,0.0389034330083
13086.4788698,-81.5845156447,0.0389154913894
13086.5056662,-81.5561831752,0.0389275497706
13086.5324626,-81.5261169965,0.0389396081518
13086.559259,-81.4944527699,0.038951666533
13086.5860554,-81.4613087532,0.0389637249141
13086.6128518,-81.4267917507,0.0389757832953
13086.6396482,-81.3910014554,0.0389878416765
13086.6664446,-81.3540333511,0.0389999000577
13086.693241,-81.3159804436,0.0390119584388
13086.7200374,-81.2769341118,0.03902401682
13086.7468338,-81.2369843359,0.0390360752012
13086.7736302,-81.1962195232,0.0390481335823
13086.8004266,-81.1547261038,0.0390601919635
13086.827223,-81.1125880313,0.0390722503447
13086.8540194,-81.069886277,0.0390843087259
13086.8808158,-81.026698371,0.039096367107
13086.9076122,-80.983098019,0.0391084254882
13086.9344086,-80.9391548022,0.0391204838694
13086.961205,-80.8949339794,0.0391325422506
13086.9880014,-80.8504964279,0.0391446006317
13087.0147978,-80.8058986477,0.0391566590129
13087.0415942,-80.7611928188,0.0391687173941
13087.0683906,-80.7164269194,0.0391807757752
13087.095187,-80.6716448939,0.0391928341564
13087.1219834,-80.6268868498,0.0392048925376
13087.1487798,-80.5821892764,0.0392169509188
13087.1755762,-80.5375852829,0.0392290092999
13087.2023726,-80.4931048558,0.0392410676811
13087.229169,-80.448775127,0.0392531260623
13087.2559654,-80.4046206461,0.0392651844435
13087.2827618,-80.3606636508,0.0392772428246
13087.3095582,-80.3169243297,0.0392893012058
13087.3363546,-80.2734210728,0.039301359587
13087.363151,-80.2301707066,0.0393134179681
13087.3899474,-80.1871887071,0.0393254763493
13087.4167438,-80.1444893889,0.0393375347305
13087.4435402,-80.1020860624,0.0393495931117
13087.4703367,-80.0599911587,0.0393616514928
13087.4971331,-80.0182163178,0.039373709874
13087.5239295,-79.9767724428,0.0393857682552
13087.5507259,-79.9356697106,0.0393978266364
13087.5775223,-79.8949175728,0.0394098850175
13087.6178118,-79.8343236865,0.0394280153305
13087.6581014,-79.7745682078,0.0394461456436
13087.698391,-79.7156731201,0.0394642759566
13087.7386806,-79.6576561071,0.0394824062696
13087.7789702,-79.6005302794,0.0395005365826
13087.8192598,-79.5443042906,0.0395186668956
13087.8595494,-79.4889826252,0.0395367972086
13087.8998389,-79.4345659686,0.0395549275216
13087.9401285,-79.3810516098,0.0395730578346
13087.9804181,-79.3284339313,0.0395911881477
13088.0207077,-79.2767049064,0.0396093184607
13088.0609973,-79.2258545579,0.0396274487737
13088.1012869,-79.1758713909,0.0396455790867
13088.1415764,-79.1267428013,0.0396637093997
13088.181866,-79.078455439,0.0396818397127
13088.2221556,-79.0309955132,0.0396999700257
13088.2624452,-78.9843490411,0.0397181003388
13088.3027348,-78.9385020207,0.0397362306518
13088.3430244,-78.8934405598,0.0397543609648
13088.383314,-78.8491510672,0.0397724912778
13088.4236035,-78.8056203067,0.0397906215908
13088.4638931,-78.7628354019,0.0398087519038
13088.5041827,-78.7207839003,0.0398268822168
13088.5444723,-78.6794537615,0.0398450125299
13088.5847619,-78.6388333505,0.0398631428429
13088.6250515,-78.5989114231,0.0398812731559
13088.665341,-78.5596771022,0.0398994034689
13088.7056306,-78.5211198653,0.0399175337819
13088.7459202,-78.4832295177,0.0399356640949
13088.7862098,-78.4459961733,0.0399537944079
13088.8264994,-78.409410236,0.0399719247209
13088.866789,-78.373462382,0.039990055034
13088.9070785,-78.3381435426,0.040008185347
13088.9473681,-78.3034448896,0.04002631566
13088.9876577,-78.2693578226,0.040044445973
13089.0279473,-78.2358739575,0.040062576286
13089.0682369,-78.2029851159,0.040080706599
13089.1085265,-78.1706833154,0.040098836912
13089.1488161,-78.138960761,0.0401169672251
13089.1891056,-78.1078098357,0.0401350975381
13089.2293952,-78.0772230927,0.0401532278511
13089.2696848,-78.0471932461,0.0401713581641
13089.3099744,-78.0177131627,0.0401894884771
13089.350264,-77.9887758522,0.0402076187901
13089.3905536,-77.9603744285,0.0402257491031
13089.4308431,-77.9325020885,0.0402438794161
13089.4711327,-77.9051521762,0.0402620097292
13089.5114223,-77.8783181529,0.0402801400422
13089.5517119,-77.8519935693,0.0402982703552
13089.5920015,-77.8261720663,0.0403164006682
13089.6322911,-77.8008473777,0.0403345309812
13089.6725807,-77.7760133209,0.0403526612942
13089.7128702,-77.7516637829,0.0403707916072
13089.7531598,-77.7277927084,0.0403889219203
13089.7934494,-77.7043940935,0.0404070522333
13089.833739,-77.6814619825,0.0404251825463
13089.8740286,-77.6589904629,0.0404433128593
13089.9143182,-77.6369736608,0.0404614431723
13089.9546077,-77.6154057368,0.0404795734853
13089.9948973,-77.5942808821,0.0404977037983
13090.0351869,-77.5735933148,0.0405158341114
13090.0754765,-77.553337277,0.0405339644244
13090.1157661,-77.5335070323,0.0405520947374
13090.1560557,-77.5140968645,0.0405702250504
13090.1963453,-77.4951010757,0.0405883553634
13090.2605212,-77.4656849807,0.0406172345363
13090.3246971,-77.4372829687,0.0406461137091
13090.3888731,-77.4098722599,0.040674992882
13090.453049,-77.3834301717,0.0407038720548
13090.517225,-77.3579341233,0.0407327512277
13090.5814009,-77.3333616459,0.0407616304005
13090.7040672,-77.288882534,0.0408168302242
13090.8267334,-77.2475416836,0.0408720300479
13090.9493997,-77.2091868925,0.0409272298716
13091.072066,-77.1736687668,0.0409824296953
13091.1947323,-77.1408412075,0.041037629519
13091.3173985,-77.1105618192,0.0410928293427
13091.5171044,-77.0663641849,0.0411826969884
13091.7168103,-77.0279868036,0.041272564634
13091.9165162,-76.9948877431,0.0413624322797
13092.1162221,-76.9665575109,0.0414522999253
13092.4780685,-76.9258893033,0.0416151308276
13092.839915,-76.8968014785,0.04177796173
13093.2017614,-76.8770305912,0.0419407926323
13093.5636079,-76.8646201987,0.0421036235346
13093.9254543,-76.8578962566,0.0422664544369
13094.2873008,-76.8554351486,0.0424292853392
13094.8762213,-76.8576585836,0.0426942995709
13095.4651418,-76.8639857157,0.0429593138026
13096.5760177,-76.8772964189,0.043459207961
13097.6868936,-76.8810928845,0.0439591021194
13098.7977695,-76.8685500397,0.0444589962778
13099.9086454,-76.8359458381,0.0449588904361
13101.0195213,-76.7842842707,0.0454587845945
13102.1303972,-76.7168232314,0.0459586787529
13103.2412731,-76.6330847101,0.0464585729113
13104.352149,-76.5352595225,0.0469584670697
13105.463025,-76.4269769223,0.0474583612281
13107.2308314,-76.2337362006,0.0482538741517
13108.9986379,-76.0180269108,0.0490493870753
13110.7664444,-75.7872569757,0.049844899999
13112.5342509,-75.5532114785,0.0506404129226
13114.3020574,-75.3175732585,0.0514359258462
13116.0698639,-75.0787846235,0.0522314387698
13117.8376704,-74.8436440377,0.0530269516935
13119.6054769,-74.6059293588,0.0538224646171
13121.3732834,-74.3675864468,0.0546179775407
13123.1410899,-74.1430492586,0.0554134904644
13124.9088964,-73.9220360818,0.056209003388
13126.6767029,-73.7044354283,0.0570045163116
13128.4445094,-73.4899437968,0.0578000292353
13130.2123159,-73.2699014145,0.0585955421589
13131.9801224,-73.0621825218,0.0593910550825
13133.7479289,-72.8621891828,0.0601865680061
13135.5157354,-72.6559465496,0.0609820809298
13137.2835419,-72.463995351,0.0617775938534
13138.5084028,-72.3383327466,0.0623287812378
13139.7332636,-72.2111611124,0.0628799686223
13140.9581245,-72.0871883589,0.0634311560067
13142.1829853,-71.9630048791,0.0639823433912
13143.4078462,-71.8360793727,0.0645335307756
13144.632707,-71.7141187461,0.06508471816
13145.8575679,-71.5952852077,0.0656359055445
13147.0824287,-71.4769977773,0.0661870929289
13148.3072896,-71.3603181985,0.0667382803134
13149.5321504,-71.2432459213,0.0672894676978
13150.7570113,-71.1266486042,0.0678406550822
13151.9818721,-71.0133672899,0.0683918424667
13153.206733,-70.9003965272,0.0689430298511
13154.4315939,-70.7877357971,0.0694942172356
13155.6564547,-70.6775690814,0.07004540462
13156.8813156,-70.5668447015,0.0705965920044
13158.1061764,-70.4568119487,0.0711477793889
13159.3310373,-70.3490324536,0.0716989667733
13160.5558981,-70.2401004927,0.0722501541578
13161.4046678,-70.1636396542,0.0726321005044
13162.2534374,-70.0880972275,0.0730140468509
13163.1022071,-70.0138400651,0.0733959931975
13163.9509768,-69.9406926458,0.0737779395441
13164.7997464,-69.8678056979,0.0741598858907
13165.6485161,-69.7946133119,0.0745418322373
13166.4972857,-69.7213420503,0.0749237785839
13167.3460554,-69.6482368621,0.0753057249305
13168.1948251,-69.5752121953,0.0756876712771
13169.0435947,-69.5022659572,0.0760696176237
13169.8923644,-69.4294895521,0.0764515639703
13170.741134,-69.3567780779,0.0768335103169
13171.5899037,-69.2841137323,0.0772154566635
13172.4386734,-69.2115879131,0.0775974030101
13173.287443,-69.1391034357,0.0779793493566
13174.1362127,-69.066664263,0.0783612957032
13174.9849823,-68.9943588272,0.0787432420498
13175.833752,-68.9220323827,0.0791251883964
13176.6825217,-68.8491549204,0.079507134743
13177.5312913,-68.7762234191,0.0798890810896
13178.380061,-68.7032169429,0.0802710274362
13179.2288306,-68.6298597341,0.0806529737828
13180.0776003,-68.5560879582,0.0810349201294
13180.9263699,-68.482113164,0.081416866476
13181.7751396,-68.4082460698,0.0817988128226
13182.6239093,-68.3344922826,0.0821807591692
13183.4726789,-68.2606344259,0.0825627055158
13184.3214486,-68.186616732,0.0829446518623
13185.1702182,-68.112503321,0.0833265982089
13186.0189879,-68.0383141297,0.0837085445555
13186.8677576,-67.9640477136,0.0840904909021
13187.7165272,-67.8893055934,0.0844724372487
13188.5652969,-67.8138643552,0.0848543835953
13189.4140665,-67.7381181762,0.0852363299419
13190.2628362,-67.6620956974,0.0856182762885
13191.1116059,-67.5856039666,0.0860002226351
13191.9603755,-67.5086004644,0.0863821689817
13192.8091452,-67.4311814192,0.0867641153283
13193.6579148,-67.3534765396,0.0871460616749
13194.5066845,-67.2755068167,0.0875280080215
13195.3554542,-67.1973233964,0.0879099543681
