time_ms,voltage_mv,current_nA
14015.7364935,-56.8212770554,0.444334862358
14015.9381195,-56.8971562677,0.444262276975
14016.1397456,-56.9685706885,0.444189691591
14016.3413716,-57.0356925743,0.444117106208
14016.5429977,-57.09868672,0.444044520825
14016.7446238,-57.1577108403,0.443971935442
14016.9462498,-57.2129159107,0.443899350059
14017.1478759,-57.2644464706,0.443826764676
14017.349502,-57.3124409344,0.443754179293
14017.551128,-57.3570318895,0.44368159391
14017.7527541,-57.3983463787,0.443609008527
14017.9543802,-57.4365061617,0.443536423144
14018.1560062,-57.4716279666,0.443463837761
14018.3576323,-57.50382373,0.443391252378
14018.5592583,-57.5332008248,0.443318666995
14018.7608844,-57.5598622762,0.443246081612
14018.9625105,-57.5839069662,0.443173496229
14019.1641365,-57.6054298283,0.443100910846
14019.3657626,-57.6245220312,0.443028325463
14019.5673887,-57.6412711543,0.44295574008
14019.7690147,-57.6557613536,0.442883154697
14019.9706408,-57.6680735188,0.442810569314
14020.1722669,-57.6782854228,0.442737983931
14020.3738929,-57.6864718633,0.442665398548
14020.575519,-57.6927047973,0.442592813165
14020.777145,-57.6970534687,0.442520227782
14020.9787711,-57.6995845293,0.442447642399
14021.1803972,-57.7003621535,0.442375057016
14021.3820232,-57.6994481476,0.442302471633
14021.5836493,-57.6969020536,0.44222988625
14021.7852754,-57.6927812467,0.442157300867
14021.9869014,-57.6871410299,0.442084715484
14022.1885275,-57.6800347216,0.442012130101
14022.3901536,-57.6715137408,0.441939544718
14022.5917796,-57.6616276866,0.441866959335
14022.7934057,-57.6504244147,0.441794373952
14022.9950318,-57.6379501097,0.441721788569
14023.1966578,-57.624249354,0.441649203186
14023.3982839,-57.6093651935,0.441576617803
14023.5999099,-57.5933391995,0.44150403242
14023.801536,-57.5762115284,0.441431447037
14024.0031621,-57.558020978,0.441358861654
14024.2047881,-57.5388050413,0.441286276271
14024.4064142,-57.5185999577,0.441213690888
14024.6080403,-57.4974407619,0.441141105505
14024.8096663,-57.47536133,0.441068520122
14025.0112924,-57.4523944195,0.440995934739
14025.2129185,-57.4285717043,0.440923349356
14025.4145445,-57.4039239281,0.440850763973
14025.6161706,-57.378480662,0.44077817859
14025.8177966,-57.3522706424,0.440705593207
14026.0194227,-57.3253216513,0.440633007824
14026.2210488,-57.2976606162,0.440560422441
14026.4226748,-57.2693135615,0.440487837058
14026.6243009,-57.2403057095,0.440415251675
14026.825927,-57.2106614768,0.440342666292
14027.027553,-57.1804045248,0.440270080909
14027.2291791,-57.1495577616,0.440197495526
14027.4308052,-57.118143383,0.440124910143
14027.6324312,-57.0861828889,0.44005232476
14027.8340573,-57.0536971143,0.439979739377
14028.0356833,-57.0207062448,0.439907153994
14028.2373094,-56.9872298418,0.439834568611
14028.4389355,-56.9532868546,0.439761983228
14028.6405615,-56.9188956481,0.439689397845
14028.8421876,-56.8840740307,0.439616812462
14029.0438137,-56.8488392589,0.439544227079
14029.2454397,-56.8132080553,0.439471641696
14029.4470658,-56.777196626,0.439399056313
14029.6486919,-56.7408206798,0.43932647093
14029.8503179,-56.7040954407,0.439253885547
14030.051944,-56.6670356631,0.439181300164
14030.2535701,-56.6296556445,0.439108714781
14030.4551961,-56.5919692402,0.439036129398
14030.6568222,-56.5539898755,0.438963544015
14030.8584482,-56.5157305587,0.438890958632
14031.0600743,-56.4772038922,0.438818373249
14031.2617004,-56.4384220846,0.438745787866
14031.4633264,-56.3993969588,0.438673202483
14031.6649525,-56.3601399591,0.4386006171
14031.8665786,-56.320662215,0.438528031717
14032.0682046,-56.2809744215,0.438455446334
14032.2698307,-56.2410869839,0.438382860951
14032.4714568,-56.2010099505,0.438310275568
14032.6730828,-56.1607530708,0.438237690185
14032.8747089,-56.1203257456,0.438165104802
14033.0763349,-56.079737084,0.438092519419
14033.277961,-56.0389958788,0.438019934036
14033.4795871,-55.9981106434,0.437947348653
14033.6812131,-55.9570895897,0.43787476327
14033.8828392,-55.915940658,0.437802177887
14034.0844653,-55.874671504,0.437729592504
14034.2860913,-55.8332895235,0.437657007121
14034.4877174,-55.791801842,0.437584421738
14034.6893435,-55.7502153348,0.437511836355
14034.8909695,-55.7085366186,0.437439250972
14035.0925956,-55.6667720701,0.437366665589
14035.2942216,-55.6249278188,0.437294080206
14035.4958477,-55.5830097629,0.437221494823
14035.6974738,-55.5410235638,0.43714890944
14035.8990998,-55.4989746596,0.437076324057
14036.1007259,-55.45686826,0.437003738674
14036.302352,-55.4147093362,0.436931153291
14036.503978,-55.3725026766,0.436858567908
14036.7056041,-55.3302528503,0.436785982525
14036.9072302,-55.287964217,0.436713397142
14037.1088562,-55.245640924,0.436640811759
14037.3104823,-55.2032869209,0.436568226376
14037.5121084,-55.1609059575,0.436495640993
14037.7137344,-55.1185015873,0.43642305561
14037.9153605,-55.076077167,0.436350470227
14038.1169865,-55.033635861,0.436277884844
14038.3186126,-54.9911806429,0.436205299461
14038.5202387,-54.9487142986,0.436132714078
14038.7218647,-54.9062394263,0.436060128695
14038.9234908,-54.8637584392,0.435987543312
14039.1251169,-54.821273566,0.435914957929
14039.3267429,-54.7787868522,0.435842372546
14039.528369,-54.7363001611,0.435769787163
14039.7299951,-54.6938151742,0.43569720178
14039.9316211,-54.6513333918,0.435624616397
14040.1332472,-54.6088561327,0.435552031014
14040.3348732,-54.5663845345,0.435479445631
14040.5364993,-54.523919553,0.435406860248
14040.7381254,-54.4814619617,0.435334274865
14040.9397514,-54.4390123506,0.435261689482
14041.1413775,-54.3965711252,0.435189104099
14041.3430036,-54.3541385048,0.435116518716
14041.5446296,-54.3117145208,0.435043933333
14041.7462557,-54.2692990137,0.43497134795
14041.9478818,-54.2268916319,0.434898762567
14042.1495078,-54.1844918268,0.434826177184
14042.3511339,-54.142098851,0.434753591801
14042.5527599,-54.0997117526,0.434681006418
14042.754386,-54.0573293727,0.434608421035
14043.0570587,-53.9937121553,0.434499458879
14043.3597313,-53.9300975221,0.434390496722
14043.662404,-53.8664785397,0.434281534566
14043.9650766,-53.8028468417,0.434172572409
14044.4386361,-53.7032388209,0.434002090991
14044.9121956,-53.6035390756,0.433831609573
14045.3857551,-53.5036914151,0.433661128155
14045.8593146,-53.4036364644,0.433490646737
14046.3328741,-53.3032906642,0.433320165319
14046.8064336,-53.2025801107,0.433149683901
14047.2799931,-53.1013829571,0.432979202483
14047.7535526,-52.9996124824,0.432808721065
14048.2271121,-52.8970683413,0.432638239646
14048.7006716,-52.7936705419,0.432467758228
14049.1742311,-52.6890435848,0.43229727681
14049.9011664,-52.5256191738,0.432035580083
14050.6281018,-52.3576986622,0.431773883355
14051.3550371,-52.1838922973,0.431512186628
14052.0819725,-52.0003353399,0.431250489901
14052.8089079,-51.8057409617,0.430988793173
14053.5358432,-51.5806334365,0.430727096446
14053.717577,-51.5227675101,0.430661672264
14053.8993109,-51.4621884834,0.430596248082
14054.0810447,-51.3935029059,0.4305308239
14054.2627786,-51.3181850501,0.430465399719
14054.4445124,-51.2316263131,0.430399975537
14054.6262462,-51.1419764511,0.430334551355
14054.8079801,-51.0300620795,0.430269127173
14054.9897139,-50.8923376758,0.430203702991
14055.0351474,-50.8516586089,0.430187346946
14055.0805808,-50.8071880267,0.4301709909
14055.1260143,-50.7577283436,0.430154634855
14055.1714478,-50.7032233856,0.430138278809
14055.2168812,-50.6421178577,0.430121922764
14055.2623147,-50.5732544453,0.430105566718
14055.3077481,-50.4935976305,0.430089210673
14055.3531816,-50.3999540417,0.430072854628
14055.398615,-50.2862759696,0.430056498582
14055.4440485,-50.1423837347,0.430040142537
14055.489482,-49.950719727,0.430023786491
14055.5171962,-49.797577493,0.430013809371
14055.5449104,-49.5985993433,0.430003832252
14055.5616688,-49.4457396799,0.429997799228
14055.5784272,-49.2554839767,0.429991766205
14055.5951856,-49.0090693184,0.429985733181
14055.611944,-48.6745845474,0.429979700157
14055.6202015,-48.4640111175,0.429976727471
14055.6284589,-48.210720385,0.429973754785
14055.6367164,-47.9027370624,0.429970782099
14055.6449739,-47.5270445811,0.429967809413
14055.6532313,-47.0710990656,0.429964836727
14055.6614888,-46.5249382988,0.429961864041
14055.6697462,-45.8832588593,0.429958891355
14055.6780037,-45.1471269661,0.429955918669
14055.6862612,-44.3246307166,0.429952945983
14055.6945186,-43.4296621503,0.429949973297
14055.7027761,-42.4783536234,0.429947000611
14055.7110335,-41.4842146887,0.429944027925
14055.719291,-40.4541839681,0.429941055239
14055.7275485,-39.3875919789,0.429938082553
14055.7414103,-37.4972583453,0.429933092304
14055.7552721,-35.4693693095,0.429928102055
14055.7691339,-33.324503545,0.429923111806
14055.7829957,-31.1419655755,0.429918121557
14055.7968575,-29.0240452597,0.429913131308
14055.8107193,-27.0562528912,0.429908141059
14055.8245811,-25.2695815556,0.42990315081
14055.8384429,-23.6472899254,0.42989816056
14055.8523047,-22.1470554591,0.429893170311
14055.8661665,-20.7199736276,0.429888180062
14055.8800283,-19.3160739668,0.429883189813
14055.9031285,-16.891060143,0.429874873735
14055.9262287,-14.111411332,0.429866557657
14055.9493289,-10.7440889504,0.429858241579
14055.9724292,-6.28566936779,0.429849925501
14055.9955294,-0.274876325426,0.429841609423
14056.0186296,7.36942845262,0.429833293345
14056.0299903,11.1889279747,0.429829203486
14056.041351,14.3558225886,0.429825113628
14056.0527118,16.5619904509,0.429821023769
14056.0640725,18.0626751396,0.42981693391
14056.0754332,18.9306611649,0.429812844052
14056.0867939,19.3707222119,0.429808754193
14056.0981546,19.5379263881,0.429804664334
14056.1095153,19.5073921868,0.429800574475
14056.1208761,19.3392438479,0.429796484617
14056.1322368,19.0825525447,0.429792394758
14056.1435975,18.7693096379,0.429788304899
14056.1549582,18.4192103054,0.429784215041
14056.1728962,17.8182583908,0.429777757376
14056.1908341,17.1873008085,0.429771299711
14056.2087721,16.5465778296,0.429764842046
14056.2267101,15.9072530406,0.429758384381
14056.244648,15.2774185311,0.429751926716
14056.262586,14.6626807272,0.429745469051
14056.2805239,14.065963367,0.429739011386
14056.2984619,13.4876636654,0.429732553721
14056.3163998,12.9246410896,0.429726096056
14056.3343378,12.3707738875,0.429719638391
14056.3522758,11.8190292293,0.429713180726
14056.3702137,11.2633722087,0.429706723061
14056.3881517,10.6998402546,0.429700265396
14056.4060896,10.1252242788,0.429693807731
14056.4240276,9.53775725567,0.429687350066
14056.4419656,8.93667034035,0.429680892401
14056.4521454,8.58975973273,0.429677227649
14056.4623253,8.23889385029,0.429673562896
14056.4725052,7.88424856644,0.429669898144
14056.482685,7.52601269664,0.429666233392
14056.4928649,7.16427638641,0.42966256864
14056.5030448,6.79897487057,0.429658903887
14056.5132246,6.42990298701,0.429655239135
14056.5234045,6.05676446941,0.429651574383
14056.5335844,5.67923274546,0.429647909631
14056.5437642,5.29701487948,0.429644244878
14056.5539441,4.90990726463,0.429640580126
14056.564124,4.51783044376,0.429636915374
14056.5743038,4.12083826718,0.429633250622
14056.5844837,3.71910522882,0.429629585869
14056.5946636,3.31289938942,0.429625921117
14056.6048434,2.90254832502,0.429622256365
14056.6150233,2.48840490978,0.429618591613
14056.6252032,2.07081896997,0.42961492686
14056.635383,1.65011899358,0.429611262108
14056.6455629,1.22660509868,0.429607597356
14056.6557428,0.800554858961,0.429603932604
14056.6659226,0.372218531256,0.429600267851
14056.6761025,-0.0581600250578,0.429596603099
14056.6862824,-0.490343867836,0.429592938347
14056.6964622,-0.924105705653,0.429589273595
14056.7066421,-1.35923249681,0.429585608842
14056.716822,-1.79552944372,0.42958194409
14056.7270018,-2.23282069921,0.429578279338
14056.7427738,-2.91192901391,0.42957260145
14056.7585457,-3.59245143158,0.429566923561
14056.7743176,-4.27378894539,0.429561245673
14056.7900895,-4.95524919637,0.429555567785
14056.8058614,-5.63611256809,0.429549889897
14056.8216333,-6.31564742452,0.429544212009
14056.8374052,-6.99302249982,0.42953853412
14056.8531771,-7.66736032426,0.429532856232
14056.868949,-8.33780245816,0.429527178344
14056.884721,-9.00357891707,0.429521500456
14056.8947397,-9.42374634205,0.429517893725
14056.9047583,-9.84159921201,0.429514286994
14056.914777,-10.257006031,0.429510680263
14056.9247957,-10.6697860525,0.429507073532
14056.9348144,-11.0797362026,0.429503466801
14056.9448331,-11.4866886562,0.42949986007
14056.9548518,-11.8905217725,0.429496253339
14056.9648705,-12.2911455451,0.429492646608
14056.9748892,-12.6884943926,0.429489039877
14056.9849079,-13.0825298764,0.429485433146
14056.9949266,-13.473243309,0.429481826415
14057.0049453,-13.8606539798,0.429478219685
14057.014964,-14.2448050273,0.429474612954
14057.0249827,-14.6257595758,0.429471006223
14057.0350014,-15.0035978373,0.429467399492
14057.0450201,-15.3784146556,0.429463792761
14057.0550388,-15.750316962,0.42946018603
14057.0714111,-16.3521101692,0.429454291991
14057.0877835,-16.946964945,0.429448397952
14057.1041558,-17.5354219002,0.429442503914
14057.1205281,-18.117995065,0.429436609875
14057.1369005,-18.6951465981,0.429430715836
14057.1532728,-19.2672567769,0.429424821797
14057.1696451,-19.8345931307,0.429418927759
14057.1860174,-20.3972825846,0.42941303372
14057.2023898,-20.955278611,0.429407139681
14057.2187621,-21.5083269225,0.429401245642
14057.2351344,-22.0559850067,0.429395351604
14057.2515068,-22.5976570971,0.429389457565
14057.2678791,-23.1326144349,0.429383563526
14057.2842514,-23.6600587813,0.429377669487
14057.3006238,-24.1791525237,0.429371775449
14057.3169961,-24.6891005732,0.42936588141
14057.3333684,-25.1891774046,0.429359987371
14057.3497407,-25.6787624973,0.429354093332
14057.3661131,-26.1573438203,0.429348199294
14057.3824854,-26.6245025264,0.429342305255
14057.3988577,-27.079896826,0.429336411216
14057.4152301,-27.5232549973,0.429330517177
14057.4316024,-27.9543731193,0.429324623139
14057.4479747,-28.3731106653,0.4293187291
14057.4643471,-28.7793839201,0.429312835061
14057.4807194,-29.1731589549,0.429306941022
14057.4970917,-29.5544444399,0.429301046984
14057.513464,-29.9232843171,0.429295152945
14057.5298364,-30.2797507959,0.429289258906
14057.5462087,-30.6239381864,0.429283364867
14057.562581,-30.9559576514,0.429277470829
14057.5789534,-31.2759323554,0.42927157679
14057.5953257,-31.5839935455,0.429265682751
14057.611698,-31.8802791518,0.429259788712
14057.6280704,-32.1649339971,0.429253894674
14057.6444427,-32.4381108446,0.429248000635
14057.660815,-32.6999725066,0.429242106596
14057.6771873,-32.9506944354,0.429236212557
14057.7017597,-33.3065161438,0.429227366501
14057.7263321,-33.6383852774,0.429218520444
14057.7509045,-33.947116103,0.429209674388
14057.7754769,-34.2335742735,0.429200828331
14057.8000492,-34.4987126992,0.429191982275
14057.8246216,-34.7435380285,0.429183136218
14057.849194,-34.9691049919,0.429174290162
14057.8737664,-35.1765123295,0.429165444106
14057.8983388,-35.366916499,0.429156598049
14057.9229111,-35.541531396,0.429147751993
14057.9474835,-35.7015705015,0.429138905936
14057.9720559,-35.8481816787,0.42913005988
14057.9966283,-35.9824262964,0.429121213823
14058.0212006,-36.1052878941,0.429112367767
14058.045773,-36.2176804052,0.42910352171
14058.0703454,-36.3204502486,0.429094675654
14058.0949178,-36.414376014,0.429085829597
14058.1194902,-36.5001730272,0.429076983541
14058.1440625,-36.5785023178,0.429068137484
14058.1686349,-36.6499789256,0.429059291428
14058.1932073,-36.7151735377,0.429050445371
14058.2177797,-36.7746294887,0.429041599315
14058.2423521,-36.8288503083,0.429032753258
14058.2669244,-36.8783072661,0.429023907202
14058.2914968,-36.9234445283,0.429015061145
14058.3160692,-36.9646813621,0.429006215089
14058.3406416,-37.0024134318,0.428997369033
14058.365214,-37.0370146437,0.428988522976
14058.3897863,-37.0688390613,0.42897967692
14058.4143587,-37.0982223324,0.428970830863
14058.4389311,-37.1254826715,0.428961984807
14058.4635035,-37.1509216806,0.42895313875
14058.4880759,-37.1748250843,0.428944292694
14058.5126482,-37.1974633519,0.428935446637
14058.5372206,-37.2190921882,0.428926600581
14058.561793,-37.239952897,0.428917754524
14058.5863654,-37.2602726661,0.428908908468
14058.6109377,-37.2802648344,0.428900062411
14058.6355101,-37.3001291681,0.428891216355
14058.6600825,-37.320052185,0.428882370298
14058.6846549,-37.3402074593,0.428873524242
14058.7092273,-37.3607559755,0.428864678185
14058.7480803,-37.3944044456,0.428850691109
