time_ms,voltage_mv,current_nA
13659.4358983,10.3862702732,0.327396923397
13659.4622981,9.61146254432,0.327406427305
13659.4886978,8.81774003216,0.327415931213
13659.5150976,8.01007098627,0.327425435121
13659.5414973,7.19272187405,0.327434939029
13659.567897,6.36946371993,0.327444442937
13659.5942968,5.54376065364,0.327453946845
13659.6206965,4.71878199639,0.327463450754
13659.6470963,3.89728725287,0.327472954662
13659.673496,3.08152707374,0.32748245857
13659.6998958,2.27324340877,0.327491962478
13659.7262955,1.47374220483,0.327501466386
13659.7526953,0.683968163405,0.327510970294
13659.779095,-0.0954464330475,0.327520474202
13659.8054948,-0.864141269692,0.327529978111
13659.8318945,-1.62197972656,0.327539482019
13659.8582942,-2.3689975281,0.327548985927
13659.884694,-3.10535936061,0.327558489835
13659.9110937,-3.83132622739,0.327567993743
13659.9374935,-4.54722950233,0.327577497651
13659.9638932,-5.25344857415,0.327587001559
13659.990293,-5.95039218722,0.327596505468
13660.0166927,-6.63848405653,0.327606009376
13660.0430925,-7.31815269236,0.327615513284
13660.0694922,-7.98982033782,0.327625017192
13660.0958919,-8.65389875683,0.3276345211
13660.1222917,-9.31078096669,0.327644025008
13660.1486914,-9.96083806021,0.327653528916
13660.1750912,-10.6044152697,0.327663032825
13660.2014909,-11.2418288229,0.327672536733
13660.2278907,-11.8733653547,0.327682040641
13660.2542904,-12.4992830748,0.327691544549
13660.2806902,-13.119814604,0.327701048457
13660.3070899,-13.7351716237,0.327710552365
13660.3334896,-14.3455507945,0.327720056273
13660.3598894,-14.95114015,0.327729560182
13660.3862891,-15.5521251797,0.32773906409
13660.4126889,-16.1486931325,0.327748567998
13660.4581045,-17.1651951279,0.327764917631
13660.5035202,-18.1701551216,0.327781267264
13660.5489358,-19.1644611099,0.327797616898
13660.5943515,-20.1489648069,0.327813966531
13660.6397671,-21.1243832843,0.327830316164
13660.6851828,-22.0912669164,0.327846665798
13660.7305984,-23.0498904597,0.327863015431
13660.7760141,-24.0004030764,0.327879365064
13660.8547272,-25.6289512378,0.327907701799
13660.9334404,-27.2342321598,0.327936038533
13661.0121535,-28.8204988616,0.327964375268
13661.0908667,-30.3963290692,0.327992712002
13661.1695798,-31.9777001426,0.328021048737
13661.248293,-33.5881360622,0.328049385471
13661.3270061,-35.2612728997,0.328077722206
13661.4057193,-37.0288882359,0.32810605894
13661.4844324,-38.9090649231,0.328134395675
13661.5631456,-40.8420711278,0.328162732409
13661.6418587,-42.7154996526,0.328191069144
13661.661537,-43.154291854,0.328198153327
13661.6812153,-43.5875382216,0.328205237511
13661.7008936,-44.0201895849,0.328212321695
13661.7205719,-44.4506320425,0.328219405878
13661.7402502,-44.884916036,0.328226490062
13661.7599285,-45.3313568693,0.328233574246
13661.764848,-45.447551356,0.328235345292
13661.7697676,-45.5689390307,0.328237116337
13661.7746872,-45.6952420434,0.328238887383
13661.7796067,-45.8247715144,0.328240658429
13661.7845263,-45.9572369307,0.328242429475
13661.7894459,-46.0947884683,0.328244200521
13661.7943655,-46.2402506807,0.328245971567
13661.799285,-46.3953836141,0.328247742613
13661.8042046,-46.5609307416,0.328249513659
13661.8091242,-46.7378906493,0.328251284705
13661.8140438,-46.9274984183,0.328253055751
13661.8189633,-47.1301592058,0.328254826796
13661.8238829,-47.3444728249,0.328256597842
13661.8288025,-47.567956319,0.328258368888
13661.833722,-47.7982372755,0.328260139934
13661.8386416,-48.0334529673,0.32826191098
13661.8435612,-48.2719620014,0.328263682026
13661.8484808,-48.512285695,0.328265453072
13661.8534003,-48.7534209829,0.328267224118
13661.8583199,-48.9950081628,0.328268995164
13661.8632395,-49.2370781714,0.32827076621
13661.868159,-49.479679799,0.328272537256
13661.8730786,-49.7226086414,0.328274308301
13661.8779982,-49.9653142164,0.328276079347
13661.8829178,-50.2070216099,0.328277850393
13661.8878373,-50.4469723871,0.328279621439
13661.8927569,-50.6845605703,0.328281392485
13661.8976765,-50.9192629026,0.328283163531
13661.902596,-51.1505390827,0.328284934577
13661.9075156,-51.377871014,0.328286705623
13661.9124352,-51.6008668292,0.328288476669
13661.9173548,-51.8192770197,0.328290247715
13661.9222743,-52.0329192298,0.328292018761
13661.9271939,-52.2416197207,0.328293789806
13661.9321135,-52.4452242082,0.328295560852
13661.9370331,-52.6436333213,0.328297331898
13661.945278,-52.9644070353,0.328300300091
13661.953523,-53.2704842063,0.328303268284
13661.961768,-53.5620384178,0.328306236477
13661.970013,-53.8393736306,0.32830920467
13661.9830739,-54.250744661,0.328313906595
13661.9961348,-54.629996772,0.32831860852
13662.0091957,-54.9799935032,0.328323310446
13662.0222566,-55.3037058531,0.328328012371
13662.0353175,-55.6039466086,0.328332714296
13662.0588986,-56.0945298366,0.328341203485
13662.0824796,-56.5294793839,0.328349692673
13662.1060607,-56.9189907272,0.328358181862
13662.1296418,-57.2708513933,0.32836667105
13662.1532229,-57.5909562705,0.328375160239
13662.176804,-57.8838455189,0.328383649428
13662.200385,-58.1531004077,0.328392138616
13662.2239661,-58.4015981708,0.328400627805
13662.2675258,-58.8137737809,0.328416309302
13662.3110856,-59.1744713584,0.328431990799
13662.3546453,-59.4919059322,0.328447672296
13662.398205,-59.7725187334,0.328463353793
13662.4417647,-60.0217201444,0.32847903529
13662.509363,-60.355963515,0.32850337068
13662.5769613,-60.6371044354,0.328527706069
13662.6445596,-60.8750155891,0.328552041458
13662.7121579,-61.0774512563,0.328576376848
13662.7797562,-61.2503333521,0.328600712237
13662.8945333,-61.4893539241,0.328642031988
13663.0093104,-61.6752663801,0.32868335174
13663.1240875,-61.8219640661,0.328724671491
13663.2388646,-61.9398396806,0.328765991242
13663.3536416,-62.0364283819,0.328807310994
13663.4684187,-62.1169881173,0.328848630745
13663.5831958,-62.1852003285,0.328889950496
13663.6979729,-62.2437279327,0.328931270248
13663.81275,-62.2944814357,0.328972589999
13663.9275271,-62.3388127808,0.32901390975
13664.0423042,-62.3777421898,0.329055229502
13664.1570813,-62.4120522792,0.329096549253
13664.3337778,-62.457048105,0.329160159994
13664.5104743,-62.4937390985,0.329223770736
13664.6871708,-62.5231744548,0.329287381477
13664.8638673,-62.5462765243,0.329350992219
13665.1482658,-62.572221868,0.329453375683
13665.4326643,-62.5867015791,0.329555759147
13665.7170628,-62.5918489413,0.329658142611
13666.0014613,-62.5893137387,0.329760526075
13666.2858598,-62.5803837919,0.329862909539
13666.5702583,-62.5660282645,0.329965293002
13666.8546569,-62.5469362578,0.330067676466
13667.1390554,-62.5235778512,0.33017005993
13667.6067255,-62.4768069724,0.330338421187
13668.0743957,-62.4205005145,0.330506782443
13668.5420658,-62.3553375483,0.3306751437
13669.009736,-62.2819806026,0.330843504956
13669.4774061,-62.2012181857,0.331011866212
13669.9450763,-62.1139005847,0.331180227469
13670.4127465,-62.0208388891,0.331348588725
13671.1712666,-61.8596021721,0.331621655994
13671.9297868,-61.6881169904,0.331894723262
13672.688307,-61.5087563938,0.332167790531
13673.4468272,-61.323439479,0.332440857799
13674.2053474,-61.13378404,0.332713925068
13675.3633455,-60.8393874383,0.33313080437
13676.5213435,-60.5420006535,0.333547683673
13677.6793416,-60.2448696609,0.333964562975
13678.8373397,-59.9486138039,0.334381442278
13679.9953377,-59.6535150945,0.33479832158
13681.1533358,-59.3615090747,0.335215200883
13682.3113338,-59.0734372031,0.335632080185
13683.4693319,-58.787987863,0.336048959488
13684.62733,-58.4998535981,0.33646583879
13685.3576152,-58.3101857593,0.336728741456
13685.5401865,-58.2604917838,0.336794467122
13685.7227577,-58.2087936673,0.336860192789
13685.801842,-58.1854935464,0.336888663127
13685.8809263,-58.1614042903,0.336917133465
13685.9600106,-58.1362556093,0.336945603803
13686.0390948,-58.1096482116,0.336974074141
13686.1181791,-58.0809274995,0.337002544479
13686.1379502,-58.0733092527,0.337009662064
13686.1577212,-58.0654665839,0.337016779648
13686.1938728,-58.0504191184,0.3370297942
13686.2029107,-58.0464884061,0.337033047838
13686.2119485,-58.042478025,0.337036301476
13686.2209864,-58.038380214,0.337039555114
13686.2300243,-58.034185964,0.337042808752
13686.2322838,-58.033121147,0.337043622161
13686.2345433,-58.032049465,0.337044435571
13686.2390133,-58.0299082818,0.337046044795
13686.2434834,-58.0277378214,0.33704765402
13686.2462012,-58.0264031179,0.337048632425
13686.248919,-58.0250564872,0.33704961083
13686.2504747,-58.0242800971,0.33705017089
13686.2520304,-58.0234995495,0.337050730951
13686.2535861,-58.0227147462,0.337051291011
13686.2551419,-58.0219255841,0.337051851071
13686.2566976,-58.0211319555,0.337052411132
13686.2582533,-58.0203337474,0.337052971192
13686.259809,-58.0195308409,0.337053531252
13686.2613648,-58.0187231111,0.337054091312
13686.2629205,-58.0179104256,0.337054651373
13686.2644762,-58.0170926444,0.337055211433
13686.2660319,-58.0162696185,0.337055771493
13686.2675876,-58.0154411889,0.337056331554
13686.2691434,-58.0146071844,0.337056891614
13686.2706991,-58.0137674201,0.337057451674
13686.2722548,-58.0129216944,0.337058011735
13686.2738105,-58.0120697853,0.337058571795
13686.2753663,-58.0112114463,0.337059131855
13686.276922,-58.0103464,0.337059691916
13686.2784777,-58.0094743311,0.337060251976
13686.2800334,-58.0085948765,0.337060812036
13686.2815892,-58.0077076131,0.337061372097
13686.2831449,-58.0068120433,0.337061932157
13686.2847006,-58.0059075752,0.337062492217
13686.2862563,-58.0049935003,0.337063052278
13686.287812,-58.0040689644,0.337063612338
13686.2893678,-58.003132933,0.337064172398
13686.2909235,-58.0021841491,0.337064732459
13686.2924792,-58.001221082,0.337065292519
13686.2940349,-58.0002418662,0.337065852579
13686.2955907,-57.9992442299,0.337066412639
13686.2971464,-57.9982254095,0.3370669727
13686.2987021,-57.9971820491,0.33706753276
13686.3002578,-57.9961100799,0.33706809282
13686.3026018,-57.9944297278,0.337068936634
13686.3049457,-57.9926513907,0.337069780447
13686.3072896,-57.9907467742,0.337070624261
13686.3096335,-57.9886787717,0.337071468074
13686.3112054,-57.9871770819,0.337072033945
13686.3127773,-57.9855625475,0.337072599815
13686.3143491,-57.9838136387,0.337073165685
13686.315921,-57.9819048173,0.337073731555
13686.3174928,-57.9798058512,0.337074297426
13686.3190647,-57.9774811176,0.337074863296
13686.3206366,-57.9748889017,0.337075429166
13686.3231569,-57.9700486879,0.337076336495
13686.3256773,-57.9641451181,0.337077243824
13686.3281976,-57.9568597436,0.337078151152
13686.330718,-57.9477806915,0.337079058481
13686.3332384,-57.9363828615,0.33707996581
13686.3357587,-57.922010752,0.337080873138
13686.3376227,-57.9089958567,0.337081544189
13686.3394868,-57.8935003765,0.337082215239
13686.3413508,-57.875020131,0.33708288629
13686.3432148,-57.8529524985,0.33708355734
13686.3450789,-57.8266109566,0.337084228391
13686.3469429,-57.7952467053,0.337084899441
13686.3488069,-57.7580425738,0.337085570491
13686.3506709,-57.7140345526,0.337086241542
13686.352535,-57.6619659885,0.337086912592
13686.354399,-57.6001772843,0.337087583643
13686.356263,-57.5266508024,0.337088254693
13686.3581271,-57.4392431616,0.337088925744
13686.3599911,-57.3360686083,0.337089596794
13686.3618551,-57.2159281781,0.337090267845
13686.3637192,-57.0785095902,0.337090938895
13686.3655832,-56.9239725707,0.337091609946
13686.3674472,-56.7517660911,0.337092280996
13686.3693112,-56.559130441,0.337092952047
13686.3711753,-56.3403377652,0.337093623097
13686.3730393,-56.0875194474,0.337094294147
13686.3749033,-55.792624416,0.337094965198
13686.3767674,-55.4498798198,0.337095636248
13686.3786314,-55.0581524415,0.337096307299
13686.3804954,-54.6220356486,0.337096978349
13686.3823594,-54.150423273,0.3370976494
13686.3842235,-53.6532898326,0.33709832045
13686.3860875,-53.1393849065,0.337098991501
13686.3879515,-52.6163465927,0.337099662551
13686.3898156,-52.0916488299,0.337100333602
13686.3916796,-51.5721921334,0.337101004652
13686.3935436,-51.0628445065,0.337101675703
13686.3954076,-50.5659231864,0.337102346753
13686.3972717,-50.0822369036,0.337103017804
13686.3991357,-49.6122925128,0.337103688854
13686.4009997,-49.1564614232,0.337104359904
13686.404706,-48.2906719583,0.337105694168
13686.4074482,-47.6822539425,0.337106681339
13686.4101903,-47.0982738977,0.33710766851
13686.4129324,-46.5366318804,0.337108655681
13686.4156746,-45.9958884244,0.337109642852
13686.4184167,-45.474518291,0.337110630024
13686.4228688,-44.664594524,0.337112232769
13686.4273209,-43.8932043094,0.337113835514
13686.4317729,-43.1531894886,0.33711543826
13686.436225,-42.4376256713,0.337117041005
13686.4448142,-41.0967273998,0.337120133103
13686.4534033,-39.7537826162,0.337123225202
13686.4619925,-38.333916737,0.3371263173
13686.4752756,-35.7947327687,0.337131099223
13686.4885587,-32.606613696,0.337135881147
13686.5018419,-28.7744447391,0.33714066307
13686.515125,-24.6540671218,0.337145444994
13686.5284081,-20.4545934176,0.337150226918
13686.5416912,-16.3023619691,0.337155008841
13686.5549743,-12.4822817866,0.337159790765
13686.5682575,-9.15847440211,0.337164572688
13686.5815406,-6.17966459488,0.337169354612
13686.5948237,-3.40393691048,0.337174136535
13686.6081068,-0.909752059566,0.337178918459
13686.62139,1.22051405398,0.337183700383
13686.6346731,3.06651532777,0.337188482306
13686.6479562,4.74015409636,0.33719326423
13686.6612393,6.25349929349,0.337198046153
13686.6745224,7.57228885992,0.337202828077
13686.6878056,8.70782797415,0.33720761
13686.7010887,9.71051363634,0.337212391924
13686.7143718,10.6132249787,0.337217173848
13686.7276549,11.4141913884,0.337221955771
13686.740938,12.1047629869,0.337226737695
13686.7542212,12.6974899366,0.337231519618
13686.7675043,13.2144002466,0.337236301542
13686.7807874,13.6656029351,0.337241083465
13686.7940705,14.049953869,0.337245865389
13686.8073536,14.3680395095,0.337250647312
13686.8206368,14.6275092389,0.337255429236
13686.8339199,14.8373207258,0.33726021116
13686.847203,15.0013782619,0.337264993083
13686.8604861,15.1196612962,0.337269775007
13686.8737693,15.193364376,0.33727455693
13686.8870524,15.2265305867,0.337279338854
13686.9003355,15.2233923046,0.337284120777
13686.9136186,15.186179003,0.337288902701
13686.9269017,15.1158906108,0.337293684625
13686.9401849,15.0141099622,0.337298466548
13686.953468,14.8834118454,0.337303248472
13686.9667511,14.7263788754,0.337308030395
13686.9800342,14.5448044492,0.337312812319
13686.9933173,14.3399543775,0.337317594242
13687.0066005,14.1132870682,0.337322376166
13687.0198836,13.8666606245,0.33732715809
13687.0331667,13.6019163154,0.337331940013
13687.0464498,13.3204982167,0.337336721937
13687.0597329,13.023548198,0.33734150386
13687.0730161,12.7122238009,0.337346285784
13687.0934084,12.2091145186,0.337353627007
13687.1138006,11.6792309424,0.337360968231
13687.1341929,11.1263380852,0.337368309454
13687.1545852,10.5537602228,0.337375650678
13687.1749775,9.96452335336,0.337382991901
13687.1953698,9.36146378379,0.337390333124
13687.2157621,8.74719652749,0.337397674348
13687.2475063,7.77393071626,0.337409102259
13687.2792505,6.78659857425,0.337420530171
13687.3109947,5.79192589168,0.337431958083
13687.3427389,4.79568822021,0.337443385994
13687.3744831,3.80292604853,0.337454813906
13687.4062273,2.81779906403,0.337466241817
13687.4379715,1.84352785812,0.337477669729
13687.4697157,0.882436550386,0.33748909764
13687.5014599,-0.0639583188122,0.337500525552
13687.5332041,-0.994807684269,0.337511953463
13687.5649483,-1.9097767909,0.337523381375
13687.5966925,-2.8089112027,0.337534809287
13687.6284367,-3.6925290265,0.337546237198
13687.6601809,-4.56113752225,0.33755766511
13687.6919251,-5.41536889064,0.337569093021
13687.7236693,-6.25593005505,0.337580520933
13687.7554135,-7.08356368091,0.337591948844
13687.7871577,-7.89899438268,0.337603376756
13687.8189019,-8.70297843534,0.337614804667
13687.8391254,-9.20954250296,0.337622085127
13687.8593489,-9.71192949648,0.337629365587
13687.8795724,-10.2103009017,0.337636646047
13687.8997959,-10.7048111638,0.337643926507
13687.9200194,-11.1956058003,0.337651206967
13687.9402429,-11.6828202069,0.337658487427
13687.9604664,-12.1665799139,0.337665767887
13687.9806899,-12.6470009888,0.337673048347
13688.0009134,-13.1241906285,0.337680328806
13688.0211369,-13.5982481243,0.337687609266
13688.0413604,-14.0692661577,0.337694889726
13688.0749419,-14.8449226021,0.337706979076
13688.1085234,-15.6128254005,0.337719068425
13688.1421049,-16.3733475976,0.337731157775
13688.1756865,-17.1268638485,0.337743247124
13688.209268,-17.8737537873,0.337755336474
13688.2428495,-18.6143964841,0.337767425823
13688.3003232,-19.8685184412,0.337788116362
13688.3577969,-21.1070023519,0.337808806901
13688.4152707,-22.3311940394,0.33782949744
13688.4727444,-23.5417820406,0.337850187979
13688.5599192,-25.3530033648,0.337881570897
13688.6470939,-27.134940978,0.337912953816
13688.7342687,-28.8926755106,0.337944336734
13688.8214435,-30.6381796185,0.337975719653
13688.9086183,-32.3947605865,0.338007102572
13688.995793,-34.1974013756,0.33803848549
13689.0829678,-36.0938989179,0.338069868409
13689.1701426,-38.1212191384,0.338101251328
13689.2573174,-40.2687304046,0.338132634246
13689.3444921,-42.3534834572,0.338164017165
13689.4053801,-43.7134511478,0.338185936837
13689.4206021,-44.0444449847,0.338191416755
13689.4358241,-44.3721304223,0.338196896673
13689.4510461,-44.7000444801,0.338202376591
13689.4662681,-45.0306364475,0.338207856509
13689.4814901,-45.3678481231,0.338213336427
13689.4967121,-45.7199551942,0.338218816345
13689.5119341,-46.0996827257,0.338224296263
13689.5134247,-46.1390137167,0.338224832875
13689.5149152,-46.1789525738,0.338225369488
13689.5164058,-46.2195532504,0.3382259061
13689.5178964,-46.2608027046,0.338226442713
13689.519387,-46.3026782032,0.338226979325
13689.5208776,-46.3451952256,0.338227515938
13689.5223682,-46.3884037653,0.33822805255
13689.5247567,-46.4592086083,0.338228912406
13689.5299678,-46.6211870374,0.338230788404
13689.5351789,-46.794997885,0.338232664403
13689.54039,-46.9823986889,0.338234540402
13689.5456011,-47.1840938093,0.338236416401
13689.5508122,-47.3998716874,0.338238292399
13689.5560233,-47.6280453551,0.338240168398
13689.5612344,-47.8658506218,0.338242044397
13689.5664455,-48.1102860352,0.338243920396
13689.5716567,-48.3589074138,0.338245796394
13689.5768678,-48.6100255446,0.338247672393
13689.5820789,-48.8625467623,0.338249548392
13689.58729,-49.1158189557,0.338251424391
13689.5925011,-49.3695510536,0.338253300389
13689.5977122,-49.6236735435,0.338255176388
13689.6029233,-49.8780532642,0.338257052387
13689.6081344,-50.1322154332,0.338258928386
13689.6133455,-50.3853363614,0.338260804384
13689.6185566,-50.6365382618,0.338262680383
13689.6237677,-50.8850943118,0.338264556382
13689.6289788,-51.1303981007,0.338266432381
13689.6341899,-51.371898398,0.338268308379
13689.6394011,-51.6090977049,0.338270184378
13689.6446122,-51.8415673983,0.338272060377
13689.6498233,-52.0689664978,0.338273936376
13689.6550344,-52.2910383072,0.338275812374
13689.664583,-52.683628997,0.338279249863
13689.6741315,-53.0570992856,0.338282687351
13689.6897259,-53.6254186157,0.33828830131
13689.7053202,-54.1428638151,0.33829391527
13689.7209145,-54.612434029,0.33829952923
13689.7365089,-55.038708427,0.33830514319
13689.7521032,-55.4266393045,0.338310757149
13689.7676975,-55.7809446695,0.338316371109
13689.7832919,-56.1059548301,0.338321985069
13689.7988862,-56.4054946244,0.338327599029
13689.8315797,-56.9645972913,0.338339368688
13689.8527205,-57.2848674557,0.338346979365
13689.8738612,-57.5781635005,0.338354590042
13689.895002,-57.8481858383,0.33836220072
13689.9161428,-58.0979726015,0.338369811397
13689.9372835,-58.3298982372,0.338377422074
13689.9584243,-58.5458318975,0.338385032752
13689.9795651,-58.7473431992,0.338392643429
13690.021655,-59.1109386257,0.33840779579
13690.0637449,-59.4314418675,0.338422948151
13690.1058348,-59.7153137765,0.338438100512
13690.1479246,-59.9677012599,0.338453252872
13690.2179512,-60.3293095893,0.338478462421
13690.2879777,-60.6308690686,0.33850367197
13690.3580042,-60.8835527997,0.338528881519
13690.4280307,-61.0962093126,0.338554091068
13690.4980573,-61.2760770241,0.338579300617
13690.5680838,-61.4289812288,0.338604510166
13690.6759456,-61.6223115572,0.338643340428
13690.7838075,-61.7756972319,0.33868217069
13690.8916693,-61.8987887266,0.338721000952
13690.9995311,-61.9988847234,0.338759831213
13691.107393,-62.0816169933,0.338798661475
13691.2152548,-62.1511031907,0.338837491737
13691.3789017,-62.2377131413,0.33889640462
13691.5425486,-62.3073953107,0.338955317504
13691.7061955,-62.3640496462,0.339014230388
13691.8698424,-62.410278406,0.339073143272
13692.0334893,-62.4479205195,0.339132056156
13692.1971362,-62.4783453231,0.33919096904
13692.3607831,-62.5025790491,0.339249881924
13692.6162847,-62.5298719686,0.339341862496
13692.8717863,-62.5461778044,0.339433843068
13693.1272879,-62.5531771144,0.33952582364
13693.3827895,-62.5524074133,0.339617804212
13693.6382911,-62.5452706501,0.339709784785
13693.8937927,-62.5328861223,0.339801765357
13694.1492942,-62.5160407283,0.339893745929
13694.5377948,-62.48308608,0.34003360614
13694.9262954,-62.4423602382,0.34017346635
13695.314796,-62.3946212991,0.340313326561
13695.7032966,-62.3403913857,0.340453186771
13696.34378,-62.2379377104,0.340683760798
13696.9842634,-62.1209238188,0.340914334825
13697.6247468,-61.9917650391,0.341144908852
13698.2652302,-61.852926366,0.341375482879
13698.9057136,-61.7063551012,0.341606056905
13699.546197,-61.5531279659,0.341836630932
13700.1866804,-61.3942624936,0.342067204959
13700.8271638,-61.2306172607,0.342297778986
13701.4676473,-61.0635595316,0.342528353013
13702.1081307,-60.8953897036,0.34275892704
13702.7486141,-60.7279628229,0.342989501066
13703.3890975,-60.5609026247,0.343220075093
13704.0295809,-60.3918277262,0.34345064912
13704.6700643,-60.221521992,0.343681223147
13705.1386431,-60.0985119613,0.343849911514
13705.6072219,-59.9766116509,0.344018599882
13706.0758007,-59.8538247741,0.34418728825
13706.5443795,-59.7298499178,0.344355976617
13707.0129583,-59.6076224965,0.344524664985
13707.3375318,-59.5253734414,0.344641511458
13707.6621054,-59.4435413335,0.34475835793
13707.9866789,-59.3609064955,0.344875204403
13708.3112524,-59.2772360322,0.344992050876
13708.635826,-59.1934626616,0.345108897349
13708.9603995,-59.1112866081,0.345225743822
13709.1929204,-59.0538002966,0.345309451355
13709.4254414,-58.9964497953,0.345393158888
13709.6579623,-58.9381571045,0.345476866421
13709.8904832,-58.8798155176,0.345560573954
13710.1230041,-58.8224724135,0.345644281487
13710.3555251,-58.764957377,0.34572798902
13710.588046,-58.7061049194,0.345811696553
13710.8205669,-58.6469763768,0.345895404086
13711.0530878,-58.5889834075,0.345979111619
13711.2856088,-58.5306527191,0.346062819152
13711.5181297,-58.4696494049,0.346146526685
13711.7506506,-58.4070669234,0.346230234218
13711.9831715,-58.3449698665,0.346313941751
13712.1517327,-58.2994529103,0.346374623784
13712.3202939,-58.2517911158,0.346435305818
13712.4888551,-58.2016903238,0.346495987852
13712.6574163,-58.1489002403,0.346556669886
13712.6995567,-58.135100487,0.346571840394
13712.741697,-58.1208817713,0.346587010902
13712.7838373,-58.1061850455,0.346602181411
13712.8259776,-58.0909365476,0.346617351919
13712.8681179,-58.0750033671,0.346632522428
13712.9102582,-58.0581715208,0.346647692936
13712.9523985,-58.040114656,0.346662863445
13712.9629335,-58.0353559922,0.346666656072
13712.9734686,-58.0304780471,0.346670448699
13712.9840037,-58.025466444,0.346674241326
13712.9866375,-58.0241907237,0.346675189483
13712.9892712,-58.0229052794,0.34667613764
13712.9937376,-58.0207022541,0.346677745525
13712.9970267,-58.0190603975,0.346678929603
13713.0003158,-58.0174011424,0.34668011368
13713.0007045,-58.0172038557,0.34668025362
13713.0010932,-58.017006313,0.34668039356
13713.0014819,-58.0168085128,0.346680533501
13713.0018707,-58.0166104536,0.346680673441
13713.002593,-58.0162417423,0.346680933466
13713.0031121,-58.0159761953,0.346681120342
13713.0036312,-58.0157101751,0.346681307218
13713.0041503,-58.0154436778,0.346681494094
13713.0046694,-58.0151766996,0.346681680969
13713.0051885,-58.0149092368,0.346681867845
13713.0057076,-58.0146412853,0.346682054721
13713.0062267,-58.0143728411,0.346682241596
13713.00711,-58.0139148827,0.346682559605
13713.0079934,-58.0134554656,0.346682877614
13713.0088767,-58.0129945689,0.346683195622
13713.0097601,-58.0125321708,0.346683513631
13713.0106434,-58.0120682493,0.346683831639
13713.0115268,-58.0116027815,0.346684149648
13713.0124102,-58.0111357436,0.346684467656
13713.0138421,-58.0103752773,0.346684983148
13713.015274,-58.0096105129,0.34668549864
13713.0167059,-58.0088413356,0.346686014132
13713.0181378,-58.0080676236,0.346686529624
13713.0195698,-58.0072892471,0.346687045116
13713.0210017,-58.006506067,0.346687560608
13713.0224336,-58.005717933,0.3466880761
13713.0238655,-58.0049246823,0.346688591592
13713.0252975,-58.0041261363,0.346689107083
13713.0267294,-58.0033220978,0.346689622575
13713.0281613,-58.0025123469,0.346690138067
13713.0295932,-58.0016966359,0.346690653559
13713.0310251,-58.0008746827,0.346691169051
13713.0324571,-58.0000461631,0.346691684543
13713.033889,-57.9992107006,0.346692200035
13713.0353209,-57.9983678552,0.346692715527
13713.0367528,-57.9975171081,0.346693231018
13713.0381848,-57.9966578444,0.34669374651
13713.0396167,-57.995789332,0.346694262002
13713.0410486,-57.9949106961,0.346694777494
13713.0424805,-57.9940208884,0.346695292986
13713.0439124,-57.9931186513,0.346695808478
13713.0453444,-57.9922024754,0.34669632397
13713.0467763,-57.9912705499,0.346696839462
13713.0482082,-57.9903207059,0.346697354953
13713.0496401,-57.9893503494,0.346697870445
13713.051072,-57.9883563832,0.346698385937
13713.052504,-57.987335113,0.346698901429
13713.0539359,-57.9862821388,0.346699416921
13713.0553678,-57.9851922276,0.346699932413
13713.0567997,-57.9840591718,0.346700447905
13713.0582317,-57.9828756322,0.346700963397
13713.0596636,-57.9816329642,0.346701478889
13713.0610955,-57.9803210192,0.34670199438
13713.0625274,-57.9789279046,0.346702509872
13713.0639593,-57.9774396873,0.346703025364
13713.0653913,-57.975840035,0.346703540856
13713.0668232,-57.9741098052,0.346704056348
13713.0682551,-57.9722266116,0.34670457184
13713.069687,-57.9701643993,0.346705087332
13713.071119,-57.9678930349,0.346705602824
13713.0725509,-57.9653778624,0.346706118315
13713.0746988,-57.9610591635,0.346706891556
13713.0768467,-57.955939638,0.346707664796
13713.0789945,-57.9498181719,0.346708438036
13713.0805744,-57.944531855,0.346709006781
13713.0821542,-57.9384477009,0.346709575526
13713.0837341,-57.9314268538,0.346710144271
13713.0853139,-57.9233123652,0.346710713017
13713.0868938,-57.9139265435,0.346711281762
13713.0884736,-57.9030637932,0.346711850507
13713.0900535,-57.8904796706,0.346712419252
13713.0916333,-57.8758800045,0.346712987998
13713.0932132,-57.8589152675,0.346713556743
13713.094793,-57.839184065,0.346714125488
13713.0963729,-57.8162459348,0.346714694233
13713.0979527,-57.7896365103,0.346715262979
13713.0995326,-57.7588672044,0.346715831724
13713.1011124,-57.7233866149,0.346716400469
13713.1026923,-57.6825015568,0.346716969214
13713.1042721,-57.6352991141,0.34671753796
13713.105852,-57.5806304922,0.346718106705
13713.1074318,-57.517186381,0.34671867545
13713.1090117,-57.4436529477,0.346719244195
13713.1105915,-57.3589152137,0.346719812941
13713.1121713,-57.2622380594,0.346720381686
13713.1137512,-57.1533237133,0.346720950431
13713.115331,-57.0321727814,0.346721519176
13713.1169109,-56.8987401283,0.346722087922
13713.1194698,-56.65454096,0.346723009116
13713.1220286,-56.3669114244,0.34672393031
13713.1245875,-56.0186695033,0.346724851505
13713.1271464,-55.5909514642,0.346725772699
13713.1297053,-55.0722195892,0.346726693893
13713.1322641,-54.4652174607,0.346727615088
13713.134823,-53.7901831048,0.346728536282
13713.1373819,-53.079416452,0.346729457476
13713.1399408,-52.3623456206,0.346730378671
13713.1417818,-51.8506509339,0.346731041454
13713.1436229,-51.3440443982,0.346731704237
13713.1454639,-50.8454021943,0.34673236702
13713.147305,-50.3591969398,0.346733029803
